textID,text,selected_text,sentiment,cleaned_selected_text
1963305108,Babysitting in the sun and heat. I`m getting lots of freckles,i`m getting lots of freckles,negative,i`m getting lots of freckles
1963307029,all alone for the weekend!,all alone,negative,all alone
1963344272,this is absurd ! I feel like a dipping in the pool real quick . its too bad i dont have a poool,this is absurd !,negative,this is absurd !
1963347629,I`m at work....bored out of my mind.,bored,negative,bored
1963353778,My day on the computer is about to end. Dang. I hate not being allowed on the computer.,hate,negative,hate
1963366925,okay someplease save me!!! now I am watching ninja warrier and eating an egg roll from last night,okay someplease save me!!!,negative,okay someplease save me!!!
1963367984,I wanna crawl under my desk and take a nap  nvrmind its dirty =/, dirty,negative, dirty
1963369680, .. Guess ol` Tom has another mission impossible ... some of this is like trying to prove innocence .. I didn`t get hugged, i didn`t get hugged,negative, i didn`t get hugged
1963370560," i was going tonight, but you never wrote me back with the info  im sososo sad...",o sad...,negative,o sad...
1963371778,I`m at work and I`m still sick and I`m really pissed off about Sunday!!!,pissed off,negative,pissed off
1963372420,I`m gonna cry    I went bad at my History test ! I really hate History  !,i`m gonna cry i went bad at my history test ! i really hate history !,negative,i`m gonna cry i went bad at my history test ! i really hate history !
1963374180,   Bummer.  I hope it doesn`t continue too long.,  bummer.,negative,  bummer.
1963389397," That didn`t work, unfortunately.", unfortunately.,negative, unfortunately.
1963397765,I gave up on tumblr because the API isn`t pointing to the private account,i gave up,negative,i gave up
1963410427,I`ve been to Best Buy & Target and still no Electrik Red album! I`m loosing hope..they`ve never even heard of the girls,i`m loosing,negative,i`m loosing
1963415915, She`s the ruddy manageress - 2nd bad job from her. I can never find a good place beyond 1 or 2 cuts, bad,negative, bad
1963424174,Twitter has spoiled all the fun. Frustratingly slow!!  couldnt even bid properly!,frustratingly slow!!,negative,frustratingly slow!!
1963452062,oh no! my fun weekend with friends is gone! my mother has made a family weekend of it!  ****,oh no! my fun weekend with friends is gone!,negative,oh no! my fun weekend with friends is gone!
1963459933, tried to join the chat but the site would not let me sign in, would not let me sign in,negative, would not let me sign in
1963465314,still freakin out about missing the game!!!  #jonasnewsongs,missing the game!!!,negative,missing the game!!!
1963473872, that sucks,that sucks,negative,that sucks
1963474741, I can`t go to the grocery store on an empty stomach. That`s trouble! I wanna see ur show but not sure ill get to  let u kno, trouble!,negative, trouble!
1963475475,no internet for a week or longer,no internet for a week or longer,negative,no internet for a week or longer
1963482799,Cut my thumb with the saw in small metals   again...,cut my thumb with the saw in small metals again...,negative,cut my thumb with the saw in small metals again...
1963496176,I`m dreading hearing even worse news tonight,i`m dreading,negative,i`m dreading
1963501395,"Oh..Summer begins..yay..  The fighting, Crying and stress has started with the kids..It`s only been 3 hrs since they got out.", stress,negative, stress
1963502727,_Hodges Yup. Their loss.,loss.,negative,loss.
1963516439,ahhh i think my legs are burnt  they hurt, hurt,negative, hurt
1963521132,Bad week for connectivity...Arlington Panera wifi sucks. Maybe head to Legal Seafoods at airport. Dang...missing Metaverse U stream.,bad week for connectivity...arlington panera wifi sucks.,negative,bad week for connectivity...arlington panera wifi sucks.
1963524251, not happy,not happy,negative,not happy
1963531201,"  How vile are people, they have to remove things that have a value","w vile are people,",negative,"w vile are people,"
1963553113,watching Army Wives and it always makes me cry,cry,negative,cry
1963565636,omfg. one of the worst days ever!,worst,negative,worst
1963566188,Not happy,not happy,negative,not happy
1963569109,ok so this eye doctor guy is taking forever and i`m sitting in a cold room by myself...what? A jerk!,jerk!,negative,jerk!
1963572496,needs to get over this fever grrrrr....,grrrrr....,negative,grrrrr....
1963573741, I work for Disney...not all it`s cracked up ta be.,.not all it`s cracked up ta be.,negative,.not all it`s cracked up ta be.
1963573762,Every pair of jeans I own nowadays is very tight.  I think mah butt gettin big (oh!),tight.,negative,tight.
1963574358,Radio Royals AM Transmitter has packed up today... not good   Anyone got a spare in your shed... lol,not good,negative,not good
1963592079,"_Jim I so much want to see the screen adaptation of Kick ****, but once i found out Nick cage was in it, my heart sank",my heart sank,negative,my heart sank
1963598246,"@ my sisters crying my eyes out, hubby called from Iraq, spoke for n2 minutes heard popping sounds in the background and call dropped.","crying my eyes out,",negative,"crying my eyes out,"
1963599556, i found out that there`s sushi with fake crab meat and it`s not good for you, not good for you,negative, not good for you
1963600874,Musem equaled FAIL!!!!! hall of **** life was closed cause of construction,fail!!!!!,negative,fail!!!!!
1963601475,Man i am being boring today not tweeting  How are you guys?,boring,negative,boring
1963602883, OmG U NasTY, nasty,negative, nasty
1963605929,ugh i need a job but no one is hiring,ugh,negative,ugh
1963608177, I want an invite - sick of seeing all these links for people playing and being left out, sick,negative, sick
1963644401,aw that wee lassie made me cry  tears streamin doon ma face lol thats a wee shame x, thats a wee shame,negative, thats a wee shame
1963645619, she lookd soo freaked out!!poor wee thing, freaked out!,negative, freaked out!
1963645711,I want it to be summer. NOW. why is it sprinkling STILL!?!?,why is it sprinkling still!?!?,negative,why is it sprinkling still!?!?
1963650430, nope i have a fifth generation ipod classic  it likes to be dumb,e dumb,negative,e dumb
1963651790, Once James Cameron touches something and revolutionizes it... someone else comes along and **** it up, **** it up,negative, **** it up
1963652737,i got in a fight with ryan. now hes like crying and im just dead inside. sigggh,now hes like crying and im just dead inside. sigggh,negative,now hes like crying and im just dead inside. sigggh
1963700837,Cramps . . .,cramps,negative,cramps
1963701269,why is everyones tweets about britains got talent?! i feel left out,i feel left out,negative,i feel left out
1963706094, I know right  Poorpoor girl! It shows why they shouldn`t put young people in competitions like this though (.....) -,  poorpoor girl!,negative,  poorpoor girl!
1963710608, srry im not so interesting right now... stayed up til 6am cause my tummy hurt and now im pooped and have to work, hurt,negative, hurt
1963720997,"Brian (cat) still hasn`t shown up...I feel sad and sick, I`m afraid he`s been eaten by something.    It doesn`t look  good","i feel sad and sick,",negative,"i feel sad and sick,"
1963722413,Excitement: 8 new followers overnight. Sadness: 6 of them are ad bots.,sadness:,negative,sadness:
1963723124,_89 I feel so sorry for her  hope she dnt cry 2nd time,i feel so sorry,negative,i feel so sorry
1963723323,NCAA Baseball Road 2 Omaha: South Carolina just hit a 3-run homerun. Dagger 2 my heart.    Mason 1 - South Carolina 3..,dagger 2 my heart.,negative,dagger 2 my heart.
1963729133, that made me cry  poor hollie ****, cry  poor hollie ****,negative, cry  poor hollie ****
1963748798," I forgot that was tonight! Was planning on heading down to the Cask, that might not be such a good idea", that might not be such a good idea,negative, that might not be such a good idea
1963750425,"that little girl on BGT  omggg, how can people not feel sorry for her?", sorry,negative, sorry
1963750533,grrr hate when i make careless mistakes on docs i give to my partner,hate,negative,hate
1963750793,Arghhhhhhhhh... i can`t keep up with these TwitterBones peeps,arghhhhhhhhh... i can`t keep up with these twitterbones peeps,negative,arghhhhhhhhh... i can`t keep up with these twitterbones peeps
1963753680,_k_2k - Y!360 closing? get out!,get out!,negative,get out!
1963781502,_ aww thats too bad you lost it though,bad,negative,bad
1963781766,This is how much hair falls off everytime I shower. It`s more sad than disgusting  http://yfrog.com/6p190aj,sad than disgusting,negative,sad than disgusting
1963785733,only gets spam in her college email account now. What a way to rub in graduation.,spam,negative,spam
1963788929,"Im so angry right now .. today im not doind nothing and all my classmates yes  ,i think i will stay with my friend Mr.Computer .. hope not",angry,negative,angry
1963821291,i feel very ill. i think im dehydrated,i feel very ill. i think im dehydrated,negative,i feel very ill. i think im dehydrated
1963821958,Gutted. The kitchen is empty literally EMPTY. No even kidding. I`m so hungry,gutted.,negative,gutted.
1963822556,I took my antibiotics and I still feel like ****,i still feel like ****,negative,i still feel like ****
1963860551,Britain`s got Torture - Edelcries...,torture,negative,torture
1963860825, awwwh u stuck in traffic  booo!, stuck,negative, stuck
1963863502,What happened with her??? Why is she being so wierd all of a sudden???,wierd,negative,wierd
1963905408, im sorry,im sorry,negative,im sorry
1963906670, Hi Heather. I dont know why... but I just saw your messages from April!! Have not been very twitter friendly..., have not been very twitter friendly...,negative, have not been very twitter friendly...
1963941591,"_kimmeh Me too, I miss it.  I, however, will #humpthestump for the rest of my life.",miss it.,negative,miss it.
1963951434,"  just finished mine, some parts were remarkably difficult  cramming kanji now!",y difficult,negative,y difficult
1963952625, I was going to but I`m stuck with it as I seem to have misplaced my remote  It`s extra bad tonight as well :|,a bad,negative,a bad
1963964975,texting my friends and being bored...   gosh i hate rain!!,i hate rain!!,negative,i hate rain!!
1963969187," I refuse to get excited as I don`t want to be let down  if it happens, as long as it`s not between June 11 - 28 or I`d die","i refuse to get excited as i don`t want to be let down if it happens, as long as it`s not between june 11 - 28 or i`d die",negative,"i refuse to get excited as i don`t want to be let down if it happens, as long as it`s not between june 11 - 28 or i`d die"
1963972149,"Today, i did`t have lunch, cuz wel i embarrass my self with all 'school'  ok, FINAL TESTS and FINAL YEAR aaaaa! thanx God 4 That friends!",embarrass,negative,embarrass
1963990285, im sorry,im sorry,negative,im sorry
1963993944,"Laura`s gone for the weekend, I miss her already!",miss,negative,miss
1963994985,People at work are stressing me out.,stressing me out.,negative,stressing me out.
1963998616, heyy i have a sis of 1 year with 5 months and still she don t want to walk.., don t want to walk..,negative, don t want to walk..
1964005157, I hate cottage cheese.  I even got some fancy stuff last weekend with lemon and berries...I could only eat half of it., hate,negative, hate
1964032208," meh, i feel fine now, it was crazy 10 minute sickness session, but now i`m hungry again", crazy,negative, crazy
1964036660,"gawww, why is facebook being so slow?","gawww, why is facebook being so slow?",negative,"gawww, why is facebook being so slow?"
1964051694," sorry Demi, just read post that you can attend BGT. Im sure your support for SB has helped tho  a world without paps PLZZ",sorry,negative,sorry
1964053324,Oh no!!!!! It`s raining on our Sea World parade  http://yfrog.com/0wvnpj,oh no!!!!!,negative,oh no!!!!!
1964053983,dammit.  I need new cupcake tins,dammit.,negative,dammit.
1964057687, lol exams i didn`t go to mcast or other school i finished form 5 and that`s it soo disappointed in myself, disappointed,negative, disappointed
1964092643, Im sad i cant go. it makes me sad,im sad,negative,im sad
1964097295,Sooo the Children`s Museum was closed for a fund raiser when we got there.  annoying, annoying,negative, annoying
1964120552,_law_rence &  WHY?! my head feels like the surface of the sun  underneath a beaver pelt., my head feels like the surface of the sun  underneath a beaver pelt.,negative, my head feels like the surface of the sun  underneath a beaver pelt.
1964122852,bad mood and i dont feel good. too bad no one cares,bad,negative,bad
1964126172,Sticks and stones may break my bones...but words will hurt forever.,hurt forever.,negative,hurt forever.
1964140996," Think you should do a tour in England, we dont got to see any aweomse people !!", we dont got to see any aweomse people !!,negative, we dont got to see any aweomse people !!
1964147725,everyones just set to 'Away' on msn.. nobody to talk to :\,nobody to talk to :\,negative,nobody to talk to :\
1964155604,I`m all scared and bruised.,i`m all scared and bruised.,negative,i`m all scared and bruised.
1964157696,im depressed on this pretty day  Everyone either is doing something or CAN`T...bleh -.-,depressed,negative,depressed
1964211722,i have so much homework  i think i am going to hide in a corner and cry., cry.,negative, cry.
1964215443, I can`t. I`m on my iPod and it doesn`t have IM,i can`t. i`m on my ipod and it doesn`t have im,negative,i can`t. i`m on my ipod and it doesn`t have im
1964228010,"Hernia is hurting way more than usual tonight, no way I`m able to go out!",hurting,negative,hurting
1964299372,i am SOOO mad...yesterday and today...SUCKED!!!so much!,i am sooo mad..,negative,i am sooo mad..
1964299444,Arg Exile still has that problem with Alt-Tabbing,problem,negative,problem
1964331523,Under sooooo much stress lately,under sooooo much stress lately,negative,under sooooo much stress lately
1964365251, i guess you get loads of emails & people asking you stuff al the time but i seriously wonder if you ever read my comments  x, i seriously wonder,negative, i seriously wonder
1964366087,My fingers hurt,hurt,negative,hurt
1964371804,http://twitpic.com/67i90 - My plans have been ruined,my plans have been ruined,negative,my plans have been ruined
1964385754,Wish I had a laptop charger so I could tweet faster,wish i had a laptop charger so i could tweet faster,negative,wish i had a laptop charger so i could tweet faster
1964396447,Whuuurrrrr - glands really swollen now. Guess the weekend`s a blow out.,whuuurrrrr - glands really swollen,negative,whuuurrrrr - glands really swollen
1964449991,"Feeling awful, new medication is making me nauseous","feeling awful,",negative,"feeling awful,"
1964456431,Yea!  Headed home to change and head over to Pelham.  Sad thought... suposed to be heading over there for the NKOTB concert...,  sad,negative,  sad
1964457831, DUDE. same.  it hurts,t hurts,negative,t hurts
1964459690,frustrated by my stupid iPhone I need a blackberry!!!!,frustrated,negative,frustrated
1964493662,Wondering if i cld make things any worse than they already are... answer.. JUST DID!!!,worse,negative,worse
1964495072, Jealous I wanted see that film,jealous,negative,jealous
1964500616,_x How did your Geo ISU go? I swear I just had the worse day ever..,worse day ever..,negative,worse day ever..
1964505253,OMggg. i just heard someone is gonna die on the new season of the secret life of the american teenager  noooo.,omggg. i just heard someone is gonna die,negative,omggg. i just heard someone is gonna die
1964541693,"Oh insomnia, I hate you. I`m bored of staring at my ceiling, cano go sleepnow please?",i hate,negative,i hate
1964543817, so sorry to hear that, sorry,negative, sorry
1964557648, Oooh you just spoiled my teenage fantasy, spoiled,negative, spoiled
1964577017," no he sabido nada de ti, this is making me a bit sad I must say!", sad,negative, sad
1964580154,"My sister is having a stupid party && I wanna hang out with my friends, but hilly won`t txt me back...",stupid,negative,stupid
1964596897,Humidity is NOT my friend! Just ask my hair,humidity is not my friend!,negative,humidity is not my friend!
1964598753,i just watched Marley & Me...i cried so hard!,i cried so hard!,negative,i cried so hard!
1964602289,AP: North Korea could opt for devastating land assault... http://tinyurl.com/nmg9ht (via _Report) Scary talk to say the least.  mm,scary,negative,scary
1964616595,AHHHHHHHH!I can`t get miley to notice me......,ahhhhhhhh!i can`t get miley to notice me......,negative,ahhhhhhhh!i can`t get miley to notice me......
1964623691, broken  I can`t c it,broken,negative,broken
1964624732,crying to A Walk To Remember as usual,crying,negative,crying
1964625066,_simple_girl  I have to miss the festivities this evening.  Heading up the hill and won`t have internet and no BB service., miss,negative, miss
1964640209,Birthday tomorrow. Doing jack **** all weekend,****,negative,****
1964641669,_Itx no credits for me unfortunately!,unfortunately!,negative,unfortunately!
1964642084,Best friend is leaving to go back to school today..I am so sad,sad,negative,sad
1964660672,"And you could have it all, my empire of dirt! I`m in a&e with dad I`m freezing fully shivering Every1 else is warm  no fones allowed ffs!",i`m freezing fully shivering,negative,i`m freezing fully shivering
1964671810,that little boy that drowned yesterday lived in our subdivision and went to nicoles school. so so sad.,so so sad.,negative,so so sad.
1964685287, I KNO!!! im so sad! evry1 is leavin its horrible! im supposed to b happy for summer but i cant ima miss evry1!, sad!,negative, sad!
1964698461,It appears I`m going home tomorrow...and it`s not a good thing...,not a good thing...,negative,not a good thing...
1964701993,Awaiting reply from two projects. One cancelled.,cancelled.,negative,cancelled.
1964703006,OMGosh! it`s 79 degrees and I`m sweating and miserable!  what am i gonna do when i visit the ATX? need..AC! need...AC!,miserable!,negative,miserable!
1964710833,IN PAIN. my big toe got stamped on during the hokey cokey. it hurts so much! anyone have any suggestions to help with it?,in pain.,negative,in pain.
1964722624," not here for long hun, head hurts", hurts,negative, hurts
1964738234," nevermind....I kept reading and see ya`ll r gonna be in Williamsburg   I`ll mind my business now, lol","nevermind....i kept reading and see ya`ll r gonna be in williamsburg i`ll mind my business now, lol",negative,"nevermind....i kept reading and see ya`ll r gonna be in williamsburg i`ll mind my business now, lol"
1964740557, that is a bummer, bummer,negative, bummer
1964753632,"Watching GH. I feel so bad for Carly.  OMG, so **** up.",i feel so bad,negative,i feel so bad
1964765850,"Don`t think I`m gonna be able to go to see the JB 3D Concert...wrong time, no where very close by",wrong,negative,wrong
1964772498, Miss you,miss you,negative,miss you
1964774911,ipod died today,died,negative,died
1964805004,I have turned into a fast food ****,****,negative,****
1964811289,My spellingis awful on twiiter,awful,negative,awful
1964822635,Is bummed out...i don`t have even one testimonial on Flickr.,bummed out..,negative,bummed out..
1964833783,OMGod I`m soooo tired    I don`t think I have the energy to film today lol,tired,negative,tired
1964839150,Feeling very tierd! too much college work!!!!!!,feeling very tierd!,negative,feeling very tierd!
1964843242,": no, I fell and effed my arm up today and now I have to do back drive.",fell and effed,negative,fell and effed
1964846665,_Fenton i didnt even finish cleaning my room cuz i went to a party ahhhh  ITS STILL MESSY, messy,negative, messy
1964848828,BGT made me cry tonight,cry,negative,cry
1964850232,"He can`t fix it.   I guess I`ll write until I get too bored then watch tv. Man, this is lame.",s lame.,negative,s lame.
1964868310,i`m sad...i`ll miss you grandma angie.. you were always like a 3rd grandma to me..,i`m sad..,negative,i`m sad..
1964872630,"i cant believe that its already friday! omg, what had i done?!",i cant believe,negative,i cant believe
1964872714,hello..aint been tweetin all day cuz i had 2 switch things over 2 da new place. (exhausted and sick),exhausted and sick),negative,exhausted and sick)
1964873790,I have the biggest headache ever. My photosensitivity is getting OUT OF CONTROL!! Help.,i have the biggest headache,negative,i have the biggest headache
1964873841,misses Nanny.,misses,negative,misses
1964887360," I need botox work on the lips if I`m going to change my name to Angelina Jolie, but it`s a thought! Sad though about the racism", sad,negative, sad
1964890465,Not feeling all that well today,not feeling all that well today,negative,not feeling all that well today
1964893530,my day has been so crappy that i just want to cry.,crappy,negative,crappy
1964946060,its too hot in my room. i wanna go swimming.,its too hot,negative,its too hot
1964948597,Ugh. My feet feel like they`re going to fall off.,ugh.,negative,ugh.
1964950585,"tired as heck, i wanna go home and sleep but i cant cause im have to be at the wash till my daddy gets off work.","tired as heck,",negative,"tired as heck,"
1964965917,"i`m sunburnt on my arms, and i have burnt my mouth, and some skin is coming off",burnt,negative,burnt
1964967952," Sadly, I can`t view that site due to region restrictions","sadly,",negative,"sadly,"
1964970112,Its coming out the socket  I feel like my phones hole is not a virgin. That`s how loose it is... :`(, that`s how loose,negative, that`s how loose
1964992152,"owww, back pain  hm, walmart or no? i could get cupcakes~","owww, back pain",negative,"owww, back pain"
1964992479,"i think my cold is getting worse, not better!!  i cant stop coughing - it really sucks!!", sucks!!,negative, sucks!!
1965009423,They wouldn`t reverse any of my overdraft fees.,they wouldn`t reverse any of my overdraft fees.,negative,they wouldn`t reverse any of my overdraft fees.
1965071269,http://twitpic.com/67ofz - ugh grosss,ugh grosss,negative,ugh grosss
1965092485, guess I missed out on more than beer and a good time, missed,negative, missed
1965097763,"bored bored bored! wish i had something to do tomorrow, especially with the weather we`re to have!  not fair", not fair,negative, not fair
1965097888," Sorry Mike, was assuming it was music that was missing..I don`t know then.. a mystery..",sorry,negative,sorry
1965212590,i`m oh so very bored!  buut.. almost 2 days til i leave for france!,bored!,negative,bored!
1965215143," OI, are you mocking the fact I dont cry at tv things?!  *Feels bad*xxx",s bad,negative,s bad
1965219511,One of the most random phone calls ever. My god kill me now.,kill me now.,negative,kill me now.
1965249853, ****. You could have just called or told me in person. You didn`t have to humiliate me in front of the whole twitterverse.,****.,negative,****.
1965250714, aww that sounds sad, sad,negative, sad
1965257546, haha it scared the **** out of me., scared,negative, scared
1965259467,Everyone is working tonight! I`m bored,i`m bored,negative,i`m bored
1965267059,Bit disappointed with The Killers On Jonathan Ross  He`s sexy as hell though,disappointed,negative,disappointed
1965277903, I just noticed that  They are so ridiculous,o ridiculous,negative,o ridiculous
1965295536,Had Sbarro for dinner and Krispy Kreme for dessert. Mmmmm! But so not very healthy.,not very healthy.,negative,not very healthy.
1965304618, I considered being a nurse when I was younger but I really don`t think I could cope if a baby died, i really don`t think i could cope if a baby died,negative, i really don`t think i could cope if a baby died
1965305222,my msn crashes way too much  hmph,crashes,negative,crashes
1965308342,ahhh!!!! u know what really sucks??? i sprained my toe!! OUCH!!,sucks?,negative,sucks?
1965312469,Poor dead Josh.  http://bit.ly/JKpHn  Please leave your messages of condolences there.  #boy #rip,poor,negative,poor
1965315531,i wish i could teach my dog how to play xbox!  alas...no thumbs, alas...no thumbs,negative, alas...no thumbs
1965315791,My bike was put on hold...should have known that.... argh total bummer,argh total bummer,negative,argh total bummer
1965324441,  you disappointed me,u disappointed,negative,u disappointed
1965331222,back to work tomorrow  whose idea was it to go back on a saturday?!? Oh wait... that would be mine. FAIL., fail.,negative, fail.
1965363257,How the **** do 2833 songs fill an iPod that is supposed to hold 4000?,****,negative,****
1965381934,_Fur_Laxis It makes me feel physically sick. I read Let The Right One In and was only horrified by the cat violence.  Just horrible,sick. i read let the right one in and was only horrified by the cat violence. just horrible,negative,sick. i read let the right one in and was only horrified by the cat violence. just horrible
1965387815,whats the point of wisdom teeth? NOTHING! grr in so much pain and i look like a chipmunk FML,pain,negative,pain
1965388596,"omg, did anyone see the wee girl on bgt..!**** sucha shame",sucha shame,negative,sucha shame
1965391145, how are you gonna get them? I got bitten, i got bitten,negative, i got bitten
1965397638," *hugs* Oh gosh, I`m sorry", sorry,negative, sorry
1965404327,Missing Nate more than usual tonight,missing,negative,missing
1965410351,Uh-oh...it`s becoming grey again out here. I hope it`s not one of those 'pop-up showers' on the way.,grey again out here. i hope it`s not one of those 'pop-up showers' on the way.,negative,grey again out here. i hope it`s not one of those 'pop-up showers' on the way.
1965421132,Mowing #6. I hate my lawn,i hate,negative,i hate
1965424981, that sucks  booo., sucks,negative, sucks
1965425688,There is ALWAYS one JOYKILL in the crowd!    haters!,   haters,negative,   haters
1965428439,playing at my old school playground still the same except them lame **** got rid of the tire swing,lame,negative,lame
1965430276, unfortunately I`m not drunk enough lol and have no money to get drunk  I have had alot though as u can imagine haha,unfortunately,negative,unfortunately
1965430822," 'You guys could have fun in a cardboard box'.. I miss you already, bro.", miss,negative, miss
1965439876," I talked to Kat, that is crappy", crappy,negative, crappy
1965440570, sadface,sadface,negative,sadface
1965449463,18 hours to work....*cry* i can`t survive!  // Weeelcome to my wonderland *sing along*,i can`t survive!,negative,i can`t survive!
1965456250,People are people...nooooo? Id never have guessed tht...idiot..im grouchy now,grouchy,negative,grouchy
1965462586,So my parents are too busy making me feel like **** to realise that I`ve got worse and need to see a doctor again. No sleep sucks,no sleep sucks,negative,no sleep sucks
1965468185, I am sorry that you are feeling that way., sorry,negative, sorry
1965484324,These messages are teasing me! It isnt fair.,it isnt fair.,negative,it isnt fair.
1965492864,i think the food i ate made me sick.. i no feel so good,sick..,negative,sick..
1965496863,I can`t find my camera,i can`t find my camera,negative,i can`t find my camera
1965502426,Midnight ice-cream weather! So **** bored,so **** bored,negative,so **** bored
1965503196,Im mad cuz i cant get any picture to work.,im mad,negative,im mad
1965503934, hell yea its hot here  i miss cali,i miss,negative,i miss
1965512162,Sunburn is really bad now. Regretting sitting in the sun without suncream now,bad,negative,bad
1965516640, oh that looks boring  and even more boring you have an exam on a saturday, boring,negative, boring
1965542801,My net died so yeah....  I`m sad now, i`m sad,negative, i`m sad
1965555727, she forgot her words and then started crying  and she stopped singing but then carried on and then cried again so she stopped, forgot her words and then started crying  and she stopped singing but then carried on and then cried again so she stopped,negative, forgot her words and then started crying  and she stopped singing but then carried on and then cried again so she stopped
1965557233,hey guys y did the sun make my day gloomy?,gloomy?,negative,gloomy?
1965571738,Why did everyone seem to leave me this weekend  ....sigh. In bed,.sigh.,negative,.sigh.
1965578558, D: But it is making people unhappy and I dun like unhappiness, unhappy,negative, unhappy
1965596732," ohh yeahh (: i`m probs gonna be a loner to start with, thanks to the person i was gonna go with be a ****"," i`m probs gonna be a loner to start with, thanks to the person i was gonna go with be a ****",negative," i`m probs gonna be a loner to start with, thanks to the person i was gonna go with be a ****"
1965648395,Tired.....but can`t go to bed yet.....,tired..,negative,tired..
1965652222,going to bed  cant take thiss any longeerr maan. [U], cant take thiss,negative, cant take thiss
1965655087,Ha! I think I really have lost it. Time to get ready for work.,lost it.,negative,lost it.
1965657704,getting ready to see my cousins graduate.  gonna miss em., miss,negative, miss
1965671333,sad ending to the softball season.,sad,negative,sad
1965673996,_John Sounds like a terrific service. I`m sorry to hear about her mom.,sorry,negative,sorry
1965684631,seagull hates me and im utterly depressed about it. i miss him.,hates me and im utterly depressed about it. i miss him.,negative,hates me and im utterly depressed about it. i miss him.
1965685020,Idk i cant do ****,****,negative,****
1965689651,wonders if anyone would care if she died tomorrow,wonders if anyone would care if she died tomorrow,negative,wonders if anyone would care if she died tomorrow
1965697388,  do it at like like 9 causeee im babysitting haha or you should call me causeee im kinda bored right now,a bored,negative,a bored
1965723520, Oh no....Sorry to hear that ....,.sorry,negative,.sorry
1965724779,I hve a blister on my pinky nd it hurts soooo much!,hurts soooo much!,negative,hurts soooo much!
1965726238,Stupid storm. No river for us tonight,stupid,negative,stupid
1965738630, Sorry - I have failed to grasp your meaning,sorry,negative,sorry
1965759204, Omg really??  I sowwy! I`ll do it again! :-p I was tired when I did that this morning. :-p lol!,s tired,negative,s tired
1965765936, aww...thats a bummer, bummer,negative, bummer
1965802250,"my house is so sad looking without all of the furniture, air mattressing it for 2 nights and then I`m officially moved from Knoxville.",sad,negative,sad
1965804359, why has it been so long since i have talked to you let alone seen you?? it makes me sad, sad,negative, sad
1965818291,has made a decision and will stick to it although I`m really not sure it`s the right one,i`m really not sure it`s the right one,negative,i`m really not sure it`s the right one
1965821114,My car has an alarm & immobiliser so it makes it incredibly complicated AND costly! I have no key code neither for the immobiliser.,complicated and costly!,negative,complicated and costly!
1965822845,just left & already misses Nashville  be back sunday,misses,negative,misses
1965823383,_Oyler Poor little woman with her smushed in head,poor little woman with her smushed in head,negative,poor little woman with her smushed in head
1965824267,I am going to be sooooo busy today it`s not funny. i hate busy day`s,i hate busy day`s,negative,i hate busy day`s
1965829153,"Dear rain, you suck. Now I gotta change my plans for tonight",suck.,negative,suck.
1965835248,theres too much light pollution to see the stars,theres too much light pollution,negative,theres too much light pollution
1965837993,i hate stupid boys! arrgh,i hate,negative,i hate
1965843345, Hey Mitchel when will you be live again? I didn`t get a chance to call you, i didn`t get a chance to call you,negative, i didn`t get a chance to call you
1965849456, we`ll miss you! I`m sad I didn`t get to meet you,we`ll miss you! i`m sad,negative,we`ll miss you! i`m sad
1965850430, aww  but we miss you here in the USA.,e miss,negative,e miss
1965851634,I hate not getting e-mail`s  going to do other stuff now...ice my toe (long story) and have some calpol (cold :S) soooo night xxxx,hate,negative,hate
1965853667,Trying to get to sleep but mum is blaring Les Mis really loudly in the sitting room,blaring les mis really loudly,negative,blaring les mis really loudly
1965855495,is gonna be mad hungry when I get home. Forgot my money...,forgot my money...,negative,forgot my money...
1965856015,AT&T cheated the system and now I have no Green Day tickets  **** you AT&T!,cheated,negative,cheated
1965860038," I`m so sad I missed your calling time, I got home from practice too late", sad,negative, sad
1965868899, hey Gerardo! (late response) that day i was talking bout forgiving my brother 4 givin me wrong directions! i got way to upset, i got way to upset,negative, i got way to upset
1965875074,is having trouble breathing through the pain..and now i have a **** fever...   (^~^)<^>,trouble,negative,trouble
1965887225," Yeah, I`m behind on my classic cinema calendar-making. I haven`t had time to go see any anyway.", behind,negative, behind
1965888230,stupid wireless!!,stupid,negative,stupid
1965895135,Anybody else experiencing painful slowdowns with facebook?,painful,negative,painful
1965895605,Oh No!!!! I must be gettin old!!!! My mom use to watch this show....I miss her,miss,negative,miss
1965924995,I will miss the soccer moms,miss,negative,miss
1965925569,iamkiara__  im so sick  I fell over last night outside coz I was putting something in the bin, sick,negative, sick
1965930393,how sad was Hollyoaks,sad,negative,sad
1965931436,11 Days left until freedom. I really just want to get through this weekend. I hate essays.,i hate,negative,i hate
1965937898," **** brah, u not happy?","**** brah, u not happy?",negative,"**** brah, u not happy?"
1965942344,tried to swat a fly with my Buddhist magazine... bad karma,bad karma,negative,bad karma
1965952008,...Nomore adventure time,nomore adventure time,negative,nomore adventure time
1965966808,"Still feeling weird about my ex and her engagement.  My mom made things worse.  I don`t even want her, but it`s still odd",still feeling weird,negative,still feeling weird
1965968335,"It`s 20:50 hs and i`m still at the office...really tired,wanna go home!","tired,",negative,"tired,"
1965969124,"i`m sorry i`m neglecting you, twitter.",i`m sorry,negative,i`m sorry
1965975857,im hangin out with my cousin holly and tlkin 2 my grandparents.......  my phone went dead, my phone went dead,negative, my phone went dead
1965978469,"Sad I missed  going away party due to too much work, but I really am gonna miss that kid",sad,negative,sad
